id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87369017933.6836,87369040345.7121,True,,15,71659659264,8084906157.26939,,2024-06-01T20:40:00.000Z,0.112823675695749,193304897.385566,-29.0014,0.09963705,0.63998091,-0.57068334,-7.98817371,-3.28401048,-19.76693754,9857293745.20597,0.3891,9857296273.81,,2024-06-01T20:40:00.000Z,,,,,,2024-06-01 22:42:39.481248
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706525,19706525,False,,1,,,,2024-06-01T20:45:00.000Z,67726.2942693717,12620777821.9983,-53.5079,0.00221175,0.14729265,-1.98409465,14.93044663,2.7595822,7.71653204,1334649911176.73,52.6689,1422252179656.81,,2024-06-01T20:45:00.000Z,,,,,,2024-06-01 22:46:40.352071
1027,Ethereum,ETH,ethereum,9019,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120142090.733303,120142090.733303,True,,2,,,,2024-06-01T20:44:00.000Z,3801.44782066694,9088795114.36139,-38.9747,-0.02374826,0.20574852,1.39412528,27.18878826,16.06957227,9.49803127,456713888988.486,18.0245,456713888988.49,,2024-06-01T20:44:00.000Z,,,,,,2024-06-01 22:46:40.352071
825,Tether USDt,USDT,tether,87497,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112141340734.728,115086550406.949,True,,3,,,,2024-06-01T20:44:00.000Z,0.999124515902247,35175978816.7846,-39.755,0.00000347,0.03707983,-0.081,-0.10604839,-0.12691028,-0.14874554,112043162774.214,4.4218,114985793962.2,,2024-06-01T20:44:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-01 22:46:40.352071
1839,BNB,BNB,bnb,2173,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585260.516745,147585260.516745,False,,4,,,,2024-06-01T20:44:00.000Z,598.911600165016,1397331175.76139,-11.7937,0.38791719,0.74810726,-0.37797112,6.94192587,7.3055676,44.30132908,88390524536.8548,3.4884,88390524536.85,,2024-06-01T20:44:00.000Z,,,,,,2024-06-01 22:46:40.352071
5426,Solana,SOL,solana,669,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459695597.293624,577255645.489618,True,,5,,,,2024-06-01T20:44:00.000Z,167.514665005359,1091510279.21075,-55.3441,0.11392019,0.66177666,0.46953359,22.56987826,-9.30120169,28.54371616,77005753985.0797,3.0391,96698786076.65,,2024-06-01T20:44:00.000Z,,,,,,2024-06-01 22:46:40.352071
3408,USDC,USDC,usd-coin,19521,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32368714803.3527,32368714803.3527,False,,6,,,,2024-06-01T20:44:00.000Z,0.999993128112774,2715046874.5523,-56.8315,-0.00305247,-0.00489536,-0.00140858,-0.00356224,0.00443648,-0.0061944,32368492369.1949,1.2774,32368492369.19,,2024-06-01T20:44:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-01 22:46:40.352071
52,XRP,XRP,xrp,1333,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-01T20:45:00.000Z,0.519370455868081,580410649.493339,-52.1131,0.13336446,0.2927816,-3.66360121,-0.53860706,-12.30394989,-17.43141187,28799278204.3521,1.1366,51937045586.81,,2024-06-01T20:45:00.000Z,,,,,,2024-06-01 22:46:40.352071
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144533876383.705,144533876383.705,True,,8,,,,2024-06-01T20:45:00.000Z,0.160918887848054,533747789.972318,-43.3615,0.29557893,0.89257779,-5.05500065,22.11573151,-13.08473104,4.45600597,23258230644.034,0.9179,23258230644.03,,2024-06-01T20:45:00.000Z,,,,,,2024-06-01 22:46:40.352071
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35701215654.157,36925434173.444,False,,9,,,,2024-06-01T20:44:00.000Z,0.449419522981767,173953731.820461,-40.0732,0.09272561,-0.02270207,-2.20048925,-1.15780859,-23.21553907,-38.2132634,16044823309.1604,0.6332,20223878534.18,,2024-06-01T20:44:00.000Z,,,,,,2024-06-01 22:46:40.352071
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412334807.8359,5107166525.37098,True,,10,3414166606,21485522554.8405,,2024-06-01T20:44:00.000Z,6.29305040857766,127832320.857562,-8.5242,0.37116877,-0.93178427,-1.37085596,22.7345289,28.86267638,135.24503671,15180944548.0779,0.5991,32139656389.16,,2024-06-01T20:44:00.000Z,,,,,,2024-06-01 22:46:40.352071
5994,Shiba Inu,SHIB,shiba-inu,828,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271826076168,589519963147025,False,,11,,,,2024-06-01T20:44:00.000Z,2.53653864123164E-05,278904486.784716,-55.9762,0.29433656,-0.84215633,2.35268973,10.59601921,-4.46032706,8.40448297,14947107570.3133,0.5899,14953401663,,2024-06-01T20:44:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-01 22:46:40.352071
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393113090.849773,442459460.849773,False,,12,,,,2024-06-01T20:44:00.000Z,35.965574692388,164002303.533313,-46.3822,0.07762061,-0.70022483,-5.11607251,7.40771935,-24.00142383,-15.54612077,14138538231.513,0.558,25742314014.18,,2024-06-01T20:44:00.000Z,,,,,,2024-06-01 22:46:40.352071
